16350,2,the conflict,0
16354,2,Palestinian side,0
16365,1,lacks balance,0
16371,2,the struggle,0
16372,2,into meaningful historical context,0
16386,2,surveyed high school students,0
16392,3,came back with the astonishing revelation,0
16397,3,astonishing revelation,0
16403,2,wanted to see something that did n't talk down to them,1
16410,2,talk down,0
16414,4,"A real winner -- smart , funny , subtle , and resonant",1
16417,3,real winner,0
16419,4,"smart , funny , subtle , and resonant",0
16444,2,a subscription to ESPN the Magazine,0
16449,2,ESPN,0
16466,2,instincts,0
16472,2,moral dilemma,0
16474,2,at the movie 's heart,0
16492,3,this little $ 1.8 million charmer,0
16493,3,little $ 1.8 million charmer,0
16499,3,which may not be cutting-edge indie filmmaking,1
16501,3,be cutting-edge indie filmmaking,0
16507,3,huge heart,0
16509,2,Even a hardened voyeur,0
16510,2,a hardened voyeur,0
16515,0,"require the patience of Job to get through this interminable , shapeless documentary about the swinging subculture",1
16516,2,require the patience of Job,0
16519,2,the patience,0
16524,0,"through this interminable , shapeless documentary about the swinging subculture",1
16534,2,swinging subculture,0
16536,2,I 'd watch these two together again in a New York minute .,1
16537,2,d watch these two together again in a New York minute .,1
16554,2,hear,0
16562,4,Ferrara 's best film in years,0
16587,2,demographic,0
16589,3,striking out,0
16590,2,with another,0
16605,3,visually seductive,0
16608,2,unrepentantly trashy take on Rice 's second installment of her Vampire Chronicles .,1
16611,2,trashy,0
16619,2,installment,0
16633,0,Pretend like your SAT scores are below 120 and you might not notice the flaws,1
16634,0,Pretend like your SAT scores are below 120 and,1
16642,3,scores,0
16645,2,120,0
16647,2,might not notice the flaws,0
16652,2,of Birthday Girl 's calculated events,0
16660,2,take us,0
16662,4,"Twenty-three movies into a mostly magnificent directorial career , Clint Eastwood 's efficiently minimalist style finally has failed him .",1
16663,4,"Twenty-three movies into a mostly magnificent directorial career , Clint Eastwood 's efficiently minimalist style",1
16668,4,"a mostly magnificent directorial career ,",0
16676,2,Clint,0
16677,3,Eastwood 's,0
16679,3,efficiently minimalist style,0
16690,2,like a `` Big Chill '' reunion of the Baader-Meinhof Gang,1
16696,2,Chill,0
16708,2,are more harmless pranksters than political activists .,1
16716,2,political activists,0
16718,3,Ms. Hutchins is talented enough and charismatic enough to make us care about Zelda 's ultimate fate .,1
16721,2,Hutchins,0
16722,3,is talented enough and charismatic enough to make us care about Zelda 's ultimate fate .,1
16723,3,is talented enough and charismatic enough to make us care about Zelda 's ultimate fate,1
16730,2,make us care about Zelda 's ultimate fate,0
16743,3,blended satire,0
16749,3,yet another sexual taboo into a really funny movie,1
16756,3,really funny movie,0
16766,3,moments of genuine insight into the urban heart,1
16767,3,of genuine insight into the urban heart,0
16768,3,genuine insight into the urban heart,0
16769,3,genuine insight,0
16786,1,"been better , but it coulda",0
16792,2,The superior plotline is n't quite enough to drag along the dead -LRB- water -RRB- weight of the other .,1
16796,1,is n't quite enough to drag along the dead -LRB- water -RRB- weight of the other .,1
16799,2,enough to drag along the dead -LRB- water -RRB- weight of the other,1
16810,2,of the other,0
16814,2,Crikey,0
16825,2,"It 's definitely not made for kids or their parents , for that matter , and",1
16828,2,"s definitely not made for kids or their parents , for that matter",1
16829,2,s definitely not,0
16834,2,kids or their parents,0
16836,2,", for that matter",0
16840,1,think even fans of Sandler 's comic taste may find it uninteresting,1
16842,1,fans of Sandler 's comic taste may find it uninteresting,1
16847,2,comic taste,0
16852,0,You can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed .,1
16854,0,can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed,1
16855,0,guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed,1
16856,2,guess,0
16865,0,a pact to burn the negative and the script and pretend the whole thing never existed,1
16866,0,pact to burn the negative and the script and pretend the whole thing never existed,1
16876,0,negative,0
16881,2,never existed,0
16883,3,A stirring road movie .,0
16894,2,going where no man has gone before,0
16897,2,no man,0
16901,2,but several movies have - take heart .,0
16907,3,take heart,0
16909,3,has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,1
16916,3,that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing,1
16919,3,insightful enough,0
16928,2,the endlessly challenging maze of moviegoing,0
16936,2,moviegoing,0
16937,3,"It just goes to show , an intelligent person is n't necessarily an admirable storyteller .",1
16938,1,It just goes to show,0
16941,2,to show,0
16960,1,Just send it to Cranky .,0
16966,4,Cranky,0
16968,2,Steven Soderbergh,0
16969,2,does n't remake Andrei Tarkovsky 's Solaris so much as distill it .,1
16973,2,Andrei Tarkovsky 's Solaris,0
16980,2,as distill it,0
16981,2,distill it,0
16985,2,who wants to start writing screenplays,0
16988,2,to start writing screenplays,0
17002,2,the same blueprint,0
17012,2,sell,0
17041,2,pairing,0
17046,2,sounds promising,0
17062,1,offensive and nothing,0
17066,1,Works better in the conception than it does in the execution ... winds up seeming just a little too clever .,1
17077,2,does in the execution,0
17080,1,winds up seeming just a little too clever,0
17087,2,New Yorkers,0
17096,2,oddest places,0
17099,2,dwell,0
17105,1,but it 's just too too much,0
17108,1,too too much,0
17111,2,all the sympathy,0
17120,2,fogging up the screen,0
17130,1,of unintentional melodrama and tiresome love triangles,1
17132,1,melodrama and tiresome love triangles,0
17138,2,Van Wilder,0
17145,1,has a built-in audience,0
17149,2,but only among those who are drying out from spring break,1
17151,2,among those who are drying out from spring break,1
17154,2,are drying out from spring break,0
17169,1,", even that 's too committed .",0
17173,1,s too committed,0
17186,4,"to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown-up fish lovers",1
17195,3,on the reefs,0
17212,2,grown-up fish lovers,0
17214,2,fish lovers,0
17229,1,"lack depth or complexity ,",0
17233,2,complexity,0
17236,2,the ironic exception,0
17241,2,dramatic snapshot,0
17244,2,the artist three days before his death,0
17248,2,before his death,0
17258,2,as to the issues Brecht faced as his life drew to a close,1
17260,2,to the issues,0
17270,2,drew to a close,0
17279,2,is Caddyshack crossed with the Loyal Order of Raccoons,1
17284,2,with the Loyal Order of Raccoons,0
17298,3,wide awake and,0
17303,2,tense,0
17308,3,The movie is loaded with good intentions,0
17309,3,is loaded with good intentions,0
17322,2,squeeze the action and our emotions,0
17324,2,the action and our emotions,0
17327,2,into the all-too-familiar dramatic arc of the Holocaust escape story,1
17332,2,dramatic arc,0
17348,2,individuality,0
17354,1,may scream low budget,0
17365,2,be denied,0
17367,3,Less an examination of neo-Nazism than a probe into the nature of faith itself .,1
17387,3,will argue that it ranks with the best of Herzog 's works,1
17389,2,argue,0
17392,4,ranks with the best of Herzog 's works,0
17394,4,with the best of Herzog 's works,0
17395,4,the best of Herzog 's works,0
17397,3,of Herzog 's works,0
17405,3,"shows he 's back in form , with an astoundingly rich film",1
17407,4,"s back in form , with an astoundingly rich film",1
17410,2,s back,0
17413,4,an astoundingly rich film,0
17414,4,astoundingly rich film,0
17420,2,may not add up to the sum of its parts,0
17451,2,from shifting in your chair too often,0
17474,2,Stevenon,0
17477,2,bring cohesion to Pamela 's emotional roller coaster life,1
17486,2,coaster life,0
17491,1,is not enough to give the film the substance it so desperately needs,1
17500,1,so desperately,0
17514,3,but something far more stylish and cerebral -- and,1
17520,3,far more stylish,0
17524,3,more chillingly effective,0
17533,2,deceptively,0
17536,4,this deeply moving French drama,0
17543,3,a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times,1
17549,3,as a detailed personal portrait and as a rather frightening examination of modern times,1
17553,3,detailed personal portrait,0
17563,1,The movie is obviously a labour of love so Howard appears to have had free rein to be as pretentious as he wanted .,1
17565,1,is obviously a labour of love so Howard appears to have had free rein to be as pretentious as he wanted,1
17568,2,obviously,0
17571,2,labour,0
17575,1,appears to have had free rein to be as pretentious as he wanted,1
17579,2,had free rein,0
17582,2,rein,0
17585,1,be as pretentious,0
17601,3,help Chicago make the transition from stage to screen with considerable appeal intact,1
17621,2,is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,1
17624,2,as much about the ownership and redefinition of myth,1
17631,2,ownership,0
17637,3,about a domestic unit finding their way to joy,1
17639,2,a domestic unit,0
17659,2,be enough,0
17665,2,sip your vintage wines and watch your Merchant Ivory productions,1
17667,2,sip your vintage wines,0
17668,2,sip,0
17669,2,your vintage wines,0
17674,2,Merchant Ivory productions,0
17676,2,Ivory,0
17678,2,I 'll settle for a nice cool glass of iced tea and a Jerry Bruckheimer flick any day of the week,1
17680,2,I 'll settle for a nice cool glass of iced tea,1
17682,2,settle for a nice cool glass of iced tea,0
17684,2,for a nice cool glass of iced tea,0
17689,2,glass,0
17695,2,a Jerry Bruckheimer,0
17697,2,Jerry,0
17704,3,"A quiet , disquieting triumph",0
17733,2,looks much more like a cartoon in the end than The Simpsons ever has .,1
17735,2,looks much more like a cartoon in the end,0
17738,2,a cartoon in the end,0
17741,2,than The Simpsons ever has,0
17744,2,Simpsons,0
17746,4,Hugely accomplished slice of Hitchcockian suspense .,1
17747,4,Hugely accomplished,0
17752,3,Hitchcockian suspense,0
17758,2,international version,0
17763,2,American horror film,0
17765,1,"The result is good gossip , entertainingly delivered , yet with a distinctly musty odour , its expiry date long gone .",1
17766,1,"is good gossip , entertainingly delivered , yet with a distinctly musty odour , its expiry date long gone .",1
17776,1,"yet with a distinctly musty odour , its expiry date long gone",1
17779,1,"a distinctly musty odour ,",0
17788,2,expiry date,0
17808,3,this chiaroscuro of madness and light,0
17832,2,Tom Hanks,0
17878,3,anyone who loves both dance and cinema,0
17879,3,who loves both dance and cinema,0
17881,3,both dance and cinema,0
17883,2,dance and,0
17886,3,A small movie with a big heart,0
17895,2,a comedian,0
17899,1,starts off promisingly but,0
17900,1,starts off promisingly,0
17903,1,then proceeds to flop,0
17932,3,is a great deal of fun,0
17935,2,Essentially a collection of bits -- and they 're all naughty,1
17942,2,of bits,0
17943,2,bits,0
17955,2,"notice distinct parallels between this story and the 1971 musical `` Bedknobs and Broomsticks , '' which also dealt with British children rediscovering the power of fantasy during wartime",1
17957,2,distinct parallels between this story and the 1971 musical,1
17968,2,"Bedknobs and Broomsticks , '' which also dealt with British children rediscovering the power of fantasy during wartime",1
17971,2,Bedknobs and Broomsticks,0
17975,3,which also dealt with British children rediscovering the power of fantasy during wartime,1
17983,3,rediscovering the power of fantasy,0
17987,2,of fantasy,0
18002,1,but they 're simply not funny performers,0
18006,3,not funny performers,0
18014,2,a motion picture,0
18023,2,Powerpuff Girls,0
18031,3,"their super-powers , their super-simple animation and",1
18037,3,super-simple animation,0
18040,3,super-dooper-adorability intact,0
18042,2,Coal is n't as easy to come by as it used to be and this would be a worthy substitute for naughty children 's stockings .,1
18048,2,as easy to come by as it used to be,0
18051,2,come by as it used to be,0
18061,3,worthy substitute,0
18079,2,York City,0
18083,2,If -LRB- Jaglom 's -RRB- latest effort is not the director at his most sparkling,1
18094,3,sparkling,0
18098,2,of its repartee,0
18100,2,repartee,0
18104,3,hearing,0
18121,1,laugh-out-loud,0
18143,2,Takashi,0
18148,2,Japan 's,0
18154,2,a crime fighter,0
18162,2,than Batman,0
18163,2,Batman,0
18199,3,more daring and surprising,0
18201,2,American movies,0
18203,2,Thin period piece,0
18212,2,"The stripped-down dramatic constructs , austere imagery and",1
18214,2,"The stripped-down dramatic constructs ,",0
18215,2,The stripped-down dramatic constructs,0
18220,2,austere,0
18226,2,equal parts,0
18239,2,the tale,0
18251,3,"as Sand 's masculine persona , with its love of life and beauty , takes form",1
18255,3,"Sand 's masculine persona ,",0
18256,3,Sand 's masculine persona,0
18273,2,same old garbage,0
18277,2,has been trying to pass off as acceptable teen entertainment for some time now,1
18278,2,been trying to pass off as acceptable teen entertainment for some time now,1
18294,2,Strident and,0
18299,2,` message-movie ' posturing,0
18302,2, posturing,0
18310,2,Maid,0
18324,3,most sincere,0
18325,2,to take movies by storm,0
18326,2,take movies by storm,0
18328,2,by storm,0
18332,3,the diva shrewdly,0
18333,3,diva shrewdly,0
18342,2,a company of strictly A-list players,0
18349,3,Gives an intriguing twist to the French coming-of-age genre .,1
18355,2,to the French coming-of-age genre,0
18358,2,coming-of-age genre,0
18360,2,d be lying if I said my ribcage did n't ache by the end of Kung Pow .,1
18364,2,if I said my ribcage did n't ache by the end of Kung Pow,1
18367,2,my ribcage did n't ache by the end of Kung Pow,1
18376,3,Has the capability of effecting change and inspiring hope .,1
18381,3,effecting change and inspiring hope,0
18389,1,"flashy , overlong soap opera .",0
18392,1,overlong soap,0
18401,2,developed,0
18409,1,that get him a few laughs but nothing else,0
18413,1,few laughs but nothing else,0
18414,3,few laughs but,0
18418,1,resurrection too many .,0
18419,1,resurrection too many,0
18422,2,Execrable,0
18425,2,"It may be a no-brainer , but",0
18426,2,"It may be a no-brainer ,",0
18430,2,a no-brainer,0
18436,3,funny no-brainer,0
18442,2,liked the movie,0
18445,1,know I would have liked it more if it had just gone that one step further,1
18453,1,it had just gone that one step further,0
18457,2,one step further,0
18465,2,works understand why snobbery is a better satiric target than middle-America,1
18478,2,diversions could ever be .,0
18481,2,could ever be,0
18491,2,Dana Carvey,0
18493,1,to do that is really funny,0
18494,3,do that is really funny,0
18497,1,then expects us to laugh because he acts so goofy all the time,1
18502,3,laugh because he acts so goofy all the time,0
18504,2,he acts so goofy all the time,0
18513,3,an immensely appealing couple,0
18517,3,appealing,0
18524,2,", you 'll want things to work out",0
18545,2,capture the chaos of France in the 1790 's,0
18547,2,capture,0
18557,2,one imagines the result would look like something like this .,1
18564,2,like something like this,0
18583,2,"If you are curious to see the darker side of what 's going on with young TV actors -LRB- Dawson Leery did what ?!? -RRB- , or see some interesting storytelling devices , you might want to check it out",1
18599,2,what 's going on with young TV actors,0
18600,2,s going on with young TV actors,0
18609,2,Leery,0
18631,3,attractive,0
18635,2,the end of the movie,0
18646,2,"I guess I come from a broken family , and my uncles are all aliens , too .",1
18653,2,come from a broken family,0
18660,2,"are all aliens , too",0
18663,2,all aliens,0
18667,2,All the actors are good in Pauline & Paulette but,1
18672,2,Pauline & Paulette,0
18678,4,"van der Groen , described as ` Belgium 's national treasure , '",1
18686,4,described as ` Belgium 's national treasure,0
18703,2,be a unique sport,0
18708,2,Men with Brooms,0
18712,2,distinctly ordinary,0
18713,2,"` Yes , that 's right : it 's Forrest Gump , Angel Of Death . '",1
18714,2,"Yes , that 's right : it 's Forrest Gump , Angel Of Death . '",1
18721,2,s right,0
18730,3,"Metaphors abound , but it is easy to take this film at face value and enjoy its slightly humorous and tender story .",1
18737,3,it is easy to take this film at face value and enjoy its slightly humorous and tender story,1
18747,3,enjoy its slightly humorous and tender story,0
18750,3,slightly humorous and tender,0
18765,2,This Orange has some juice,0
18766,2,This Orange,0
18769,2,some juice,0
18777,2,By not averting his eyes,0
18779,2,averting his eyes,0
18781,2,his eyes,0
18782,1,", Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .",1
18787,2,"to consider the unthinkable , the unacceptable , the unmentionable",1
18788,2,"consider the unthinkable , the unacceptable , the unmentionable",1
18790,2,"the unthinkable , the unacceptable , the unmentionable",1
18793,2,unthinkable,0
18809,2,in the constrictive Eisenhower era about one,0
18816,2,about one,0
18819,2,suburban woman 's,0
18842,2,a frustrating patchwork : an uneasy marriage of Louis Begley 's source novel -LRB- About Schmidt -RRB- and,1
18843,2,a frustrating patchwork : an uneasy marriage of Louis Begley 's source novel -LRB- About Schmidt -RRB-,1
18846,1,frustrating patchwork,0
18847,1,frustrating,0
18849,2,an uneasy marriage of Louis Begley 's source novel -LRB- About Schmidt -RRB-,1
18856,2,Louis Begley 's source novel,0
18861,2,source novel,0
18868,2,"is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast . ''",1
18873,2,a year late,0
18879,2,tapping,0
18881,2,"our reality tv obsession , and even tardier",0
18882,2,"our reality tv obsession , and even",0
18899,2,webcast,0
18900,1,Chai 's structure and pacing are disconcertingly slack .,1
18907,1,disconcertingly slack,0
18915,2,doggie,0
18916,2,winks,0
18926,2,"50s sociology , pop culture or movie lore",0
18929,2,"50s sociology ,",0
18931,2,50s,0
18937,2,appreciate the emotional depth of Haynes ' work,1
18939,2,the emotional depth,0
18942,2,Haynes ' work,0
18953,2,"so many silent movies , newsreels and the like",1
18956,2,"so many silent movies ,",0
18965,2,anything else,0
18966,4,", Kissing Jessica Stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again .",1
18967,4,"Kissing Jessica Stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again .",1
18980,2,"the romantic comedy genre ,",0
18982,2,romantic comedy genre,0
18985,1,has been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again,1
18989,2,held,0
18995,2,that seek to remake Sleepless in Seattle again and again,1
19001,2,Sleepless in Seattle,0
19012,2,an action cartoon,0
19015,2,s suspenseful enough for older kids but not too scary for the school-age crowd,1
19020,3,suspenseful enough for older kids,0
19027,2,school-age crowd,0
19028,2,school-age,0
19041,2,the payoff for the audience,0
19048,0,"messy , murky ,",0
19058,4,it may rate as the most magical and most fun family fare of this or any recent holiday season .,1
19064,4,the most magical and most fun family fare of this or any recent holiday season,1
19065,4,the most magical and most fun family fare,0
19072,2,fare,0
19096,2,underestimated,0
19101,2,meaty plot,0
19102,3,well-developed characters,0
19106,2,have been sacrificed for skin,0
19109,2,sacrificed,0
19114,2,fizzle,0
19165,2,did n't sell many records,0
19168,3,records,0
19175,3,"Kids will love its fantasy and adventure , and grownups should appreciate its whimsical humor",1
19177,3,"Kids will love its fantasy and adventure ,",0
19181,3,its fantasy and adventure,0
19183,2,fantasy and,0
19199,0,"three minutes of dialogue , 30 seconds of plot",1
19207,2,seconds,0
19210,2,turned them,0
19225,1,say nothing of boring .,0
19235,3,naturally,0
19244,2,Smith 's,0
19251,2,The Bai brothers have taken an small slice of history and opened it up for all of us to understand,1
19261,2,an small slice,0
19263,2,opened it up for all of us to understand,0
19274,2,a nice little story in the process,0
19280,2,A Meatballs for the bare-midriff generation .,0
19281,2,A Meatballs for the bare-midriff generation,0
19286,2,bare-midriff generation,0
19290,1,is about the worst thing Chan has done in the United States .,1
19299,2,in the United States,0
19300,2,the United States,0
19309,2,until the end,0
19318,3,animated thoughts,0
19319,3,thoughts,0
19323,3,to gushing -- Imamura squirts the screen in ` Warm Water Under a Red Bridge ',1
19328,2,Imamura,0
19331,3,squirts,0
19361,2,solemn,0
19364,1,"disguise the slack complacency of -LRB- Godard 's -RRB- vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice",1
19372,2,of -LRB- Godard 's -RRB- vision,0
19388,2,strings,0
19396,1,the tinny self-righteousness of his voice,0
19397,1,the tinny self-righteousness,0
19398,1,tinny self-righteousness,0
19401,2,of his voice,0
19403,2,"Were Dylan Thomas alive to witness first-time director Ethan Hawke 's strained Chelsea Walls , he might have been tempted to change his landmark poem to , ` Do Not Go Gentle Into That Good Theatre . '",1
19405,2,Were Dylan Thomas alive to witness first-time director,1
19410,3,alive,0
19444,3,Gentle Into That Good Theatre,0
19454,2,gifts,0
19476,2,on-camera and,0
19477,2,on-camera,0
19492,2,in the action scenes,0
19496,2,"There 's no palpable chemistry between Lopez and male lead Ralph Fiennes , plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme .",1
19506,2,male lead Ralph Fiennes,0
19513,2,plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme .,1
19515,3,plus the script,0
19518,2,Girl scribe Kevin Wade,0
19523,2,is workmanlike in the extreme .,0
19526,2,workmanlike,0
19536,1,ultimately hollow mockumentary,0
19537,1,hollow mockumentary,0
19552,2,quite enough of them,0
19561,2,surreal kid 's picture,0
19564,1,in which actors in bad bear suits enact a sort of inter-species parody of a VH1 Behind the Music episode,1
19570,3,suits,0
19575,2,of inter-species parody of a VH1 Behind the Music episode,1
19590,2,break your heart,0
19606,2,"in a while , a meander",0
19607,2,"a while , a meander",0
19617,1,s both sitcomishly predictable and cloying in its attempts,1
19621,1,sitcomishly,0
19626,3,to be poignant,0
19633,1,rude,0
19635,2,crude film,0
19638,2,deliver,0
19643,2,", its digs at modern society are all things we 've seen before .",1
19647,2,digs,0
19657,2,-LRB- A -RRB- mess .,0
19663,3,lacks both a purpose and a strong pulse,0
19671,3,The sword fighting is well done and Auteuil is a goofy pleasure .,1
19682,3,is a goofy pleasure,0
19689,3,The IMAX screen enhances the personal touch of manual animation .,1
19696,3,the personal touch,0
19700,3,manual,0
19708,2,Jonze,0
19710,3,huge risks to ponder the whole notion of passion,1
19713,3,to ponder the whole notion of passion,0
19718,2,notion,0
19725,2,human beings for passion in our lives and the emptiness one,1
19728,2,in our lives and the emptiness one,0
19740,3,God bless Crudup and his aversion to taking the easy Hollywood road and cashing in on his movie-star gorgeousness .,1
19747,2,his aversion to taking the easy Hollywood road and cashing in on his movie-star,1
19749,3,aversion,0
19754,2,the easy Hollywood road,0
19767,4,"Unlike most surf movies , Blue Crush thrillingly uses modern technology to take the viewer inside the wave .",1
19768,2,Unlike most surf movies,0
19772,4,", Blue Crush thrillingly uses modern technology to take the viewer inside the wave .",1
19782,2,take the viewer inside the wave,0
19788,2,The best part about `` Gangs '',0
19804,3,can be fruitful : ` In Praise of Love ' is the director 's epitaph for himself .,1
19819,2,epitaph,0
19821,3,An edgy thriller that delivers a surprising punch .,1
19837,2,a trifle,0
19898,0,"pitiful , slapdash disaster .",0
19899,1,pitiful,0
19916,2,admiring,0
19920,2,"that , this performance or that",0
19922,3,"that , this performance",0
19924,2,this performance,0
19930,4,a more sheerly beautiful film,0
19932,4,sheerly beautiful film,0
19935,3,"than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence",1
19936,3,"this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence",1
19937,3,this unexpectedly moving meditation,0
19939,3,unexpectedly moving,0
19940,3,unexpectedly,0
19943,3,", history , memory , resistance and artistic transcendence",1
19955,3,An erotic thriller that,0
19962,1,s neither too erotic nor very thrilling,0
19964,1,too erotic nor,0
19981,2,a producer -RRB-,0
19984,3,peels layers from this character that may well not have existed on paper,1
20002,2,of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy,1
20003,2,journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy,1
20005,2,journalistic,0
20022,2,policy,0
20024,2,", squarely fills the screen .",0
20052,2,get on television for free,0
20067,2,spat out from the Tinseltown assembly line,0
20084,3,most politically audacious films,0
20094,2,but especially from France,0
20096,2,from France,0
20098,2,Abandon '' will leave you wanting to abandon the theater .,1
20099,2,Abandon,0
20101,2,will leave you wanting to abandon the theater .,1
20107,2,to abandon the theater,0
20109,2,Probably the best case for Christianity since Chesterton and Lewis .,1
20114,2,best case,0
20130,2,the evening to end,0
20136,2,s all,0
20151,2,a credible account of a puzzling real-life happening,1
20155,2,of a puzzling real-life happening,0
20162,3,No amount of good intentions,0
20165,2,is able to overcome the triviality of the story .,1
20169,2,overcome the triviality of the story,0
20178,4,"transforms the dreary expanse of dead-end distaste the characters inhabit into a poem of art , music and metaphor .",1
20180,4,"the dreary expanse of dead-end distaste the characters inhabit into a poem of art , music and metaphor",1
20183,1,dreary expanse,0
20191,2,inhabit,0
20207,2,#NAME?,0
20215,3,sweetly,0
20225,2,"coping , in one way or another ,",0
20228,2,coping,0
20234,3,s endgame .,0
20236,3,endgame,0
20257,2,shooting,0
20259,1,"Distances you by throwing out so many red herrings , so many false scares , that the genuine ones barely register",1
20266,2,throwing,0
20280,3,genuine ones,0
20286,2,Every sequel,0
20298,2,They exist for hushed lines like `` They 're back ! '',1
20300,2,exist for hushed lines like `` They 're back !,1
20305,2,hushed,0
20308,2,They 're back,0
20315,2,and Mr. Pryce,0
20318,3,bring off this wild Welsh whimsy .,0
20322,3,wild Welsh whimsy,0
20341,1,Lots of effort and intelligence are on display,1
20349,0,"in execution it is all awkward , static , and lifeless rumblings",1
20355,1,"all awkward , static ,",0
20358,1,all awkward,0
20362,2,rumblings,0
20364,4,is one of the outstanding thrillers of recent years .,1
20369,4,the outstanding thrillers,0
20370,4,outstanding thrillers,0
20372,2,of recent years,0
20380,2,celluloid,0
20389,2,intellectual and emotional pedigree,0
20393,2,your date,0
20406,2,"The subtitled costume drama is set in a remote African empire before cell phones , guns , and the internal combustion engine , but",1
20412,2,"is set in a remote African empire before cell phones , guns , and the internal combustion engine",1
20425,2,"cell phones , guns ,",0
20438,2,that thump through it,0
20440,2,thump,0
20442,3,as timely as tomorrow,0
20446,1,"Opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half .",1
20453,1,some contrived banter,0
20460,2,the screenplay only comes into its own in the second half .,1
20462,2,comes into its own in the second half .,0
20465,2,into its own,0
20472,2,new film .,0
20475,2,If you adored The Full Monty so resoundingly that you 're dying to see the same old thing in a tired old setting,1
20476,2,you adored The Full Monty so resoundingly that you 're dying to see the same old thing in a tired old setting,1
20486,2,dying to see the same old thing in a tired old setting,1
20501,3,should keep you reasonably entertained .,0
20502,3,should keep you reasonably entertained,0
20521,0,"Sorvino makes the princess seem smug and cartoonish , and the film only really comes alive when poor Hermocrates and Leontine pathetically compare notes about their budding amours",1
20534,0,the film only really comes alive when poor Hermocrates and Leontine pathetically compare notes about their budding amours,1
20554,2,their budding amours,0
20557,2,"While this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that 's more interested in asking questions than in answering them .",1
20560,2,has the making of melodrama,0
20563,2,of melodrama,0
20567,2,"cuts against this natural grain , producing a work that 's more interested in asking questions than in answering them",1
20574,2,grain,0
20577,2,a work that 's more interested in asking questions than in answering them,1
20585,2,asking questions,0
20588,2,in answering them,0
20598,2,in her feature film acting debut as Amy,0
20611,2,An uncomfortable movie,0
20613,1,suffocating and sometimes almost senseless,0
20618,1,senseless,0
20637,2,John Q,0
20638,4,all but spits out Denzel Washington 's fine performance in the title role .,1
20647,2,Denzel,0
20669,3,"Satin Rouge is not a new , or inventive , journey , but it 's encouraging to see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity .",1
20671,3,"Satin Rouge is not a new , or inventive , journey , but",1
20679,3,"new , or inventive , journey",0
20680,3,"new , or inventive ,",0
20690,2,"see a three-dimensional , average , middle-aged woman 's experience",1
20691,2,"a three-dimensional , average , middle-aged woman 's experience",1
20701,3,self-discovery handled with such sensitivity,0
20702,2,self-discovery,0
20716,2,of the pros and cons of unconditional,0
20722,2,cons,0
20728,2,duties,0
20729,2,Another trumpet blast that there may be a New Mexican Cinema a-bornin ' . ',1
20730,2,trumpet blast that there may be a New Mexican Cinema a-bornin ' . ',1
20731,2,trumpet blast that there may be a New Mexican Cinema a-bornin ' .,1
20739,2,be a New Mexican Cinema a-bornin ',0
20745,2,a-bornin ',0
20766,2,Only about as sexy and,0
20787,1,flopping dolphin-gasm,0
20793,1,Their contrast is neither dramatic nor comic,0
20794,1,Their contrast,0
20797,1,neither dramatic nor comic,0
20815,3,earns extra points,0
20824,2,"When you think you 've figured out Bielinsky 's great game , that 's when you 're in the most trouble : He 's the con , and you 're just the mark .",1
20831,2,figured,0
20833,2,"Bielinsky 's great game , that 's when you 're in the most trouble",1
20836,2,Bielinsky 's,0
20837,2,Bielinsky,0
20838,3,great game,0
20846,2,most trouble,0
20854,2,the con,0
20856,2,re just the mark,0
20874,2,whose face,0
20888,3,"s packed to bursting with incident , and with scores of characters , some fictional , some from history .",1
20900,3,"with scores of characters , some fictional , some from history",1
20901,3,"with scores of characters , some fictional , some",1
20914,2,to call Domino 's,0
20917,2,Domino,0
20920,3,umpteenth summer,0
20928,0,Jerry Bruckheimer 's putrid pond of retread action twaddle,1
20933,1,putrid,0
20934,1,pond,0
20947,2,leads,0
20949,2,the video store,0
20950,2,video store,0
20952,2,store,0
21000,2,viewing alternative,0
